唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Attraction_382000000A_110701,Attraction,Zh_tw,大華車站,目前剩下不到十戶的大華地區原本亦無設站，因大華煤礦的開採而在民國38年設站，民國83年因不敷成本的情況下，改為無站務人員的招呼站。由大華站下車後，在青山綠水的懷抱中，和家人好友邊走邊聊天最是愜意！除了假日以外，大華平常人煙相當稀少，漫步在此，能夠充分享受甜美清新的空氣，以及聆聽大自然的交響曲。,(02)24972033,,新北市,平溪區,226六分12號旁,382000000A,新北市政府觀光旅遊局,2022/12/4 上午 08:14:00
Attraction_382000000A_110702,Attraction,Zh_tw,三貂嶺車站,位於基隆河谷左岸，全臺唯一沒有公路連結的秘境車站,(02)21910096,,新北市,瑞芳區,碩仁里魚寮路1號,382000000A,新北市政府觀光旅遊局,2024/6/27 下午 01:18:16
Attraction_382000000A_110703,Attraction,Zh_tw,嶺腳車站,嶺腳，聽這個名字一定能馬上猜到這是個位在山腳下的地方。約在清乾隆年間，由興化人林國華所闢，因為處於海拔七百公尺以上的姜子寮山南邊，故以嶺腳為名。在這個有山有水之地，當然少不了好玩的地方，嶺腳瀑布就在車站附近，在車站稍作休憩，遠觀瀑布景致，是個不錯的選擇。,(02)24972033,,新北市,平溪區,嶺腳車站,382000000A,新北市政府觀光旅遊局,2022/6/23 上午 02:40:54
Attraction_382000000A_110708,Attraction,Zh_tw,楊三郎美術館,臺灣油畫界的一代宗師，探究對藝術的執著,(02)29270077,,新北市,永和區,博愛街7號,382000000A,新北市政府觀光旅遊局,2022/6/29 上午 01:28:34
Attraction_382000000A_110733,Attraction,Zh_tw,金瓜寮茶香生態村,位於金瓜寮溪自行車道的前端終點，就是金瓜寮茶香生態村的所在位置。以包種茶聞名的新北市坪林區，一直以來就是北臺灣重要的產茶中心，之所以命名為茶香生態村，就是因為村子內的居民幾乎都以種茶、製茶維生，隨著北宜公路的開通，坪林成為北宜公路上重要的中繼站，並以種植「文山包種茶」、「青心烏龍茶」兩種茶成為茶產中心。坪林區的茶園主要分布在北42鄉道、金瓜寮溪產業道路及北宜路旁的山坡丘陵地上，沿著公路緩緩而行，綿延起伏的茶園景致令人陶醉，北勢溪、金瓜寮溪蜿蜒而過，為這裡切割出許多美麗的深潭溪谷，如同陶淵明形容的桃花源祕境，感覺恬靜又安祥。使得坪林區成為兼具山光水色、人文風情的茶鄉勝地。,(02)26657251,,新北市,坪林區,金瓜寮,382000000A,新北市政府觀光旅遊局,2020/12/22 上午 03:39:11
Attraction_382000000A_110735,Attraction,Zh_tw,大棟山,林口臺地稜脈的第一峰，東望雙北西眺桃園,(02)26812106,,新北市,樹林區,大棟山登山步道,382000000A,新北市政府觀光旅遊局,2023/9/28 上午 08:08:37
Attraction_382000000A_110746,Attraction,Zh_tw,前清英國領事官邸,紅磚樓、拱圈迴廊與斜屋頂等，完整呈現昔日建築特色,(02)26231001,,新北市,淡水區,中正路28巷1號,382000000A,新北市政府觀光旅遊局,2022/12/5 上午 08:10:02
Attraction_382000000A_110748,Attraction,Zh_tw,猴硐煤礦博物園區,昔日建築展現煤礦歷史風華，完整呈現礦業與人文之美,(02)24974143,,新北市,瑞芳區,猴硐柴寮路42號(猴硐火車站正對面),382000000A,新北市政府觀光旅遊局,2022/12/5 上午 08:09:43
Attraction_382000000A_110749,Attraction,Zh_tw,運煤橋,煤礦各坑口至整煤廠之搬運以柴油機關車拖運之，運煤橋為運輸煤礦所建，原以三層鐵橋方式建置，後因礦業需求於民國54年8月改建為鋼筯混凝土圓弧形拱橋，並正式命名為「瑞三大橋」。目前尚保有完整之遺跡供遊客回顧往日探礦之繁榮景象，而橋上已於民國99年7月份後將運煤橋重新整理，以供遊客可以較安全方式來行進於橋上，橋上並有舊時軌道復舊，以較接近原軌距方式的情境而復舊呈現，並放置臺車充分展現舊時運礦風情。而夜間並有燈光投射於橋上，此地標也成為夜間猴硐攝影師的選擇之一。,(02)24972250,,新北市,瑞芳區,猴硐柴寮路42號(願景館)靠基隆河側,382000000A,新北市政府觀光旅遊局,2022/6/27 下午 06:42:57
Attraction_382000000A_110750,Attraction,Zh_tw,瑞三鑛業整煤廠,「產煤裕國」，再造猴硐礦業風華,(02)24974168,,新北市,瑞芳區,新北市瑞芳區柴寮路36-2號,382000000A,新北市政府觀光旅遊局,2024/1/23 上午 08:24:38
Attraction_382000000A_110760,Attraction,Zh_tw,手信坊創意和菓子文化館,三叔公食品創辦人陳世洋先生以承襲傳統並開創未來的理念，於2003年成立「手信坊」品牌，為商品再創新風貌。多年來不斷往返日本向和菓子名師勝田安一拜師學藝，以不斷的創意及美感來研發製作，並豐富和果子口感及味覺層次，努力讓每項產品不只乍見令人驚豔，入口更要回味無窮。手信坊在傳承與創新之間不斷地成長及蜕變，於2009年投入觀光工廠轉型，開放麻糬和糕點製程供遊客參觀，讓消費者可以近距離接觸製作過程。近年健康意識興起，手信坊引領和果子邁向低糖、少油、高纖、低熱量的輕食新風尚。夏目名師巡迴駐店，傳承手藝，從醫食同源的傳統食材中找出健康新創意，率先將日本養生食材‐葛粉，做為和果子主要餅皮原料。葛粉由葛根精製而成，粉質細緻，優於薯類及穀物製成的澱粉，可低溫凝結，如晶玉，似凝凍，口感Q彈帶勁，享受低熱量點心。,(02)82620506,,新北市,土城區,國際路55號,382000000A,新北市政府觀光旅遊局,2021/9/14 上午 03:59:17
Attraction_382000000A_110761,Attraction,Zh_tw,許新旺陶瓷紀念博物館,這裡是鶯歌第一家通過中央評鑑的觀光工廠，自1926年創始至今，見證了陶瓷工藝在鶯歌發展的起落。為紀念許新旺先生一生典範，2010年特別於鶯歌設置「許新旺陶瓷紀念博物館」，成為鶯歌地區第一間經濟部評鑑通過的觀光工廠。館內分為手拉坯、手捏陶、釉上彩繪、拼貼馬賽克等四大體驗區，另外還有新旺柴窯、工廠製程區（練土區、注漿成形區、商品展示區）。工廠內保存豐富的歷史文物，遊客除了可以了解陶瓷工藝的發展，還能看到古董級瓦斯窯、車碗機、腳踢轆轤等早期製陶設備，這些都可以實際操作體驗。工廠經過轉型後，廠內販售各種活潑而充滿創意的陶藝商品，讓人看到陶藝品創作上的無限可能。現場也有專業的做陶體驗課程，採現場報名方式，指導老師個個熱情親切，讓每個人都能輕輕鬆鬆學會做陶，帶領民眾深入了解製陶產業，並提供精彩的體驗活動...,(02)26789571,,新北市,鶯歌區,尖山埔路81號,382000000A,新北市政府觀光旅遊局,2022/8/30 上午 07:27:39
Attraction_382000000A_110767,Attraction,Zh_tw,烏來吊橋,北觀紅色拱橋，南望溪流相匯，將南勢溪岸盡覽眼底,(02)26616442,,新北市,烏來區,烏來立體停車場(烏來老街旁),382000000A,新北市政府觀光旅遊局,2022/12/5 上午 08:10:35
Attraction_382000000A_110768,Attraction,Zh_tw,烏來遊客中心,遊客服務中心為三層樓建築，位於烏來立體停車場及烏來老街入口處，為遊客抵達烏來風景特定區之第一站。想要更認識烏來的旅遊資訊，可以透過館內觀光摺頁及現場服務人員獲得更完整的資訊。此外，在遊客中心二樓內亦提供桌椅供遊客休息。,(02)26616355,,新北市,烏來區,烏來里烏來街45-1號,382000000A,新北市政府觀光旅遊局,2022/5/3 上午 04:24:34
Attraction_382000000A_110769,Attraction,Zh_tw,獅頭山登山步道,碧潭東側的小獅山，保有山林的原貌與寧靜,(02)29112281,,新北市,新店區,碧潭東岸,382000000A,新北市政府觀光旅遊局,2024/1/22 上午 11:03:21
Attraction_382000000A_110783,Attraction,Zh_tw,石碇淡蘭藝文館,石碇達人所，保存在地文化及創新生態,(02)26634381,,新北市,石碇區,石碇村石碇東街87號,382000000A,新北市政府觀光旅遊局,2023/7/27 上午 01:56:07
Attraction_382000000A_110786,Attraction,Zh_tw,一滴水紀念館,百年古民家，牽起臺日情誼,(02)26263350,,新北市,淡水區,中正路一段6巷30號(和平公園內),382000000A,新北市政府觀光旅遊局,2022/11/21 上午 09:08:35
Attraction_382000000A_110789,Attraction,Zh_tw,琉傳天下琉星花園,開放知性體驗之旅的台灣琉璃工廠屈指可數，一般民眾眼中，對琉璃有著高貴不可褻玩的印象，更別說願意開放參觀。琉傳天下把琉璃生活化的理念落實於觀光工廠，來到這裡，可以學習琉璃知識、參觀製程以及吹製表演秀、DIY體驗活動，過程中融合豐富的產業知識、高度的技術展現、美學藝品賞析及創作個人獨一無二之作品，這趟知性與美學之旅，適合各種年齡層的遊客造訪。,(02)26256972,,新北市,淡水區,忠寮里口湖子1-7號,382000000A,新北市政府觀光旅遊局,2021/6/7 上午 08:51:42
Attraction_382000000A_110790,Attraction,Zh_tw,空軍三重一村,懷舊氛圍沿著磚房延展，守護著新北的眷村記憶,(02)29791815,,新北市,三重區,正義南路86巷,382000000A,新北市政府觀光旅遊局,2023/11/28 上午 08:05:25
Attraction_382000000A_110797,Attraction,Zh_tw,北大特區藝術大道,臺北大學三峽校區周邊的新市鎮發展十分蓬勃，美輪美奐的住宅大廈林立，道路寬敞，綠樹成蔭。特別是自臺北大學正門外的學勤路，依著一整排住宅大樓外而建的人行藝術大道，總長約1.2公里，當地居民喜歡午後來此散步漫走。整條藝術大道與鶯歌陶瓷博物館合作，每走幾步就能欣賞由小朋友創作的馬賽克拼貼作品，讓這條大道變得充滿藝術感。另外藝術大道上還有海洋公園及特色公園，走累了可以坐在公園裡小歇片刻，而在各大樓建築間還設有名為松、竹、梅的特色步行街廓，儼然成為北大特區最迷人的景點。,(02)26711017,,新北市,三峽區,學勤路,382000000A,新北市政府觀光旅遊局,2021/5/25 上午 03:59:03
Attraction_382000000A_110799,Attraction,Zh_tw,新山夢湖,如夢似幻般的絕美湖景，享受片刻山林寧靜,(02)26411111,,新北市,汐止區,夢湖路,382000000A,新北市政府觀光旅遊局,2021/4/19 上午 09:15:40
Attraction_382000000A_110802,Attraction,Zh_tw,猴硐貓村,昔日礦山聚落風光今時，貓咪樂園享悠閒,(02)24971266,,新北市,瑞芳區,光復里,382000000A,新北市政府觀光旅遊局,2022/8/8 下午 02:59:02
Attraction_382000000A_110804,Attraction,Zh_tw,山宛然客家布袋戲團,山宛然」以傳統客家三角採茶戲出發，未來表演的方式傾向走遍臺灣各地的小鄉鎮，深入鄉親們的生活圈，和草根的老百姓們親近，落實「處處皆劇場」之夢想。山宛然劇團於西元2002年由黃武山成立，從小師承國寶級布袋戲大師李天祿先生二位公子陳錫煌與李傳燦老師學習傳統布袋戲技藝；2003年畢業於國立臺北藝術大學劇場藝術研究，亦能體會師長薪傳的苦心，向客家山歌天后賴碧霞老師學習客家山歌，將客家文化注入至傳統布袋戲中，已成為國內少數年青一代，具有專業演出傳統布袋戲能力與戲劇學術理論的基礎，為傳統布袋戲留下了火種。山宛然劇團深知客家文化傳承的重要性，目前以製作演出為主軸，積極參與各項藝術節活動，並開始著手規劃客家戲劇、客家布袋戲與客家音樂的結合課程。利用布袋 戲偶生動活潑的表演方式，吸引年輕一代的客家族群對客家文化...,0932330003,,新北市,板橋區,縣民大道三段83號3樓(山宛然劇團辨公室),382000000A,新北市政府觀光旅遊局,2022/7/27 上午 06:46:21
Attraction_382000000A_110808,Attraction,Zh_tw,澳底漁港,漁產豐富，有多種海生植物，為東北角主要海鮮集散地,(02)24991210,,新北市,貢寮區,真理里,382000000A,新北市政府觀光旅遊局,2022/12/5 上午 08:10:42
Attraction_382000000A_110809,Attraction,Zh_tw,遠望坑親水公園,遊客可在入口停車場處，綠油油草坪上或清澈溪流裏嬉戲戲水，或登上居高臨下的木涼亭，眺望古樸的阡陌梯田及自然生態水池風光；再沿著溪旁石塊步道往內走，來到一潭平靜的水塘，池中矗立小巧拱橋及雙水亭，穿越拱橋步上觀景小橋，清澈見底的溪水，溪裏成群的臺灣溪哥魚和苦花魚，密密麻麻成群的游動煞為壯觀；選擇端坐在水中雙亭上，清澈的湖泊映著涼亭及樹影，游魚成群和栩栩如生的蓮花，如此寧靜的幽谷美景，猶如人間仙境，親臨此地，你不妨親自動手搖水泵與動腳踩水車，充分體驗田園生活樂趣。,(02)24991210,,新北市,貢寮區,,382000000A,新北市政府觀光旅遊局,2021/7/22 上午 09:33:37
Attraction_382000000A_110814,Attraction,Zh_tw,龍門公園(龍門露營度假基地),龍門露營度假基地位於雙溪河的南側，早期是一個採砂場，經過重新規劃闢建成一處綠意盎然、山海環抱的河濱生態公園。園內有露營區、單車專用道、水上活動區及划船水陸休閒區等，提供多樣化的遊憩活動，體驗重回大自然懷抱的樂趣，可以聽著浪濤、吹著海風，甚至在點點星空的陪伴下入睡，這種樂趣可是千金不換哦!!不過如果你還是怕麻煩，也可以選擇住這裡的小木屋。「龍門公園(龍門露營區)」早期是採砂場，經重新規劃後變身為一處綠意盎然、山海環抱的河濱生態公園。園內有露營區、單車專用道、水上活動區及划船水陸休閒區等，可讓平日忙碌的都市人體驗重回大自然懷抱的樂趣，聽著浪濤、吹著海風，甚至在點點星空的陪伴下入睡。如果不習慣睡帳篷也別擔心，這裡也有提供小木屋可供選擇。,(02)24991791,,新北市,貢寮區,福隆村興隆街100號(台2線100公里處),382000000A,新北市政府觀光旅遊局,2023/5/23 上午 06:12:10
Attraction_382000000A_110815,Attraction,Zh_tw,中角灣(中角灣國際衝浪基地),徜徉在金色沙岸與雪白長浪，恣意揮灑青春的衝浪天堂,(02)24082319,,新北市,金山區,台2線39公里處,382000000A,新北市政府觀光旅遊局,2024/12/13 上午 10:33:53
