Id,Name,Name_c,Description,Grade,Add,Zipcode,Region,Town,Tel,Fax,Gov,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Spec,Serviceinfo,Parkinginfo,TotalNumberofRooms,LowestPrice,CeilingPrice,TaiwanHost,IndustryEmail,TotalNumberofPeople,AccessibilityRooms,PublicToilets,LiftingEquipment,ParkingSpace
E4_A15010000H_016747,ZhengDa homestay,政大民宿,Bed and Breakfast in Hualien County,,"No.28, Aly. 2, Ln. 148, Yanping St., Hualien City, Hualien County 970, Taiwan (R.O.C.)",970,Hualien County,Hualien City,886-3-8316119,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/279711.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/279714.jpg?v=20250510,,,,121.599221,23.986344,4,,,Bike friendly accommodation,Parking Space:Car 0、Motorcycle 0、Truck 0,5,3800,6500,0,,10,0,,,0
E4_A15010000H_016752,JOY,誠豐JOY民宿,Homestay located in Hualien,,"No.91, Sec. 5, Zhongshan Rd., Shoufeng Township, Hualien County 974, Taiwan (R.O.C.)",974,Hualien County,Shoufeng Township,886-3-8653859,,A15010000H,,,,,,,,121.506645,23.868673,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,4,2800,3600,0,ta500717@gmail.com,10,0,0,0,0
E4_A15010000H_016758,Yinghua Xiangcun Homestay,櫻花鄉村民宿,Bed and Breakfast in Taitung County,,"No.365, Ln. 534, Sec. 4, Zhonghua Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",950,Taitung County,Taitung City,886-89-348681,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/970.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/3545.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/33601.jpg?v=20250510,,121.10042,22.73399,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,3,2500,4000,0,,10,0,,,0
E4_A15010000H_016759,Poseidon Home Stay,波賽頓希臘城堡民宿,Bed and Breakfast in Hualien County,,"No.122-15, Beisanzhan, Xincheng Township, Hualien County 971, Taiwan (R.O.C.)",971,Hualien County,Xincheng Township,886-3-8611068,,A15010000H,http://www.poseidonhomestay.com,,,,,,,121.631141,24.11555,4,,,"Wi-Fi,National travel card,parking lot,,,,",Parking Space:Car 0、Motorcycle 0、Truck 0,5,4200,6800,1,poseidonfshs@gmail.com,15,0,0,0,0
E4_A15010000H_016761,HOTEL DAY+TAMSUI,承億文旅 淡水吹風,"Since Hotelday Chiayi opened, Cheng-Yi-Wen-Lu opened another location in Northern Taiwan - Cheng-Yi-Wen-Lu Hotelday Tamsui. This is the first time we ventured outside of our hometown, Chiayi, and came to this highly desirable city.                                                                                                                                      Taking the first initiative on a new business idea is always exciting and hopeful. With a sweet smile on our face and adventurous ideas in our mind, we grabbed our map and business plan and hit the road.                                                                                                                Cheng-Yi-Wen-Lu Hotelday Tamsui made a dramatic debut. We understand that travelers want to avoid busy big roads and prefer a quiet relaxing environment, so our hotel is located in a quiet alley.                                                The large floor-to-ceiling windows bring a lot of natural lights to the lobby. Visitors coming through the lobby door evoke the scene of passengers arriving to the ferry. The sparkling oval panels attached to the ceiling create a stacked 3-dimensional visual effect in the lobby. The boat-shape counter resembles a boat swaying between the edge of a river and the wetland. You can almost picture a school of fish nearby and the mangrove stretching before you. It&#39;s definitely an imaginative and romantic design concept.",,"No.27, Shalun Rd., Tamsui Dist., New Taipei City 251, Taiwan (R.O.C.)",251,New Taipei City,Danshui District,886-2-28051212,886-2-28055050,A15010000H,http://www.hotelday.com.tw,https://taiwan.taiwanstay.net.tw/twpic/8335.JPG?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/12643.JPG?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/33345.JPG?v=20250510,,121.420512,25.180962,3,,Suite7500;Suite7500;Double4000;Double5000;Double4500;Suite7500;Double(Assessible room)6000;Double(Assessible room)0;,"restaurant,gym,Internet,Wi-Fi,parking lot,Assessible room,coin-operated laundry,,,,laundry service,business travel center,bicycle rental,foreign currency exchange,,",Parking Space:Car 0、Motorcycle 0、Truck 0,106,6000,8500,0,maggiechen@hotelday.com.tw,224,0,,,0
E4_A15010000H_016763,Yuhao Hotel Hsinchu  Branch,悅豪大飯店,"Since Feb 2016, YuHao Co. Ltd. has officially acquired and renamed to YuHao Hotel Hsinchu. After nearly one year of extensive renovation, we are proudly to present all new 35 rooms with Business, Deluxe Balcony and family style to suit individual needs. With our stylish design, warm colouring layout and modern facilities, each stay will allow you to fully relax after a day of tension and stress.The hotel is located in the culturally rich city of downtown Hsinchu. With its quiet location, warm and comfortable environment, convenient living facilities, and top quality room services, YuHao Hotel Hsinchu is no doubt the best choice whether you are on a business trip or leisure vacation.YuHao Hotel Hsinchu upholds the most attentive service to our guests, and would like to invite you for a stay, making it an unforgettable experience.",,"4-8F., No.22, Fuxing Rd., East Dist., Hsinchu City 300, Taiwan (R.O.C.)",300,Hsinchu City,E. District,886-3-5267890,886-3-5256318,A15010000H,https://yuhaohotel.tw/,https://taiwan.taiwanstay.net.tw/twpic/182065.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/12291.JPG?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/35751.jpg?v=20250510,,120.969061,24.802881,3,,Double0;Other8980;,"restaurant,meeting room,Internet,Wi-Fi,National travel card,free self-service laundry,coin-operated laundry,,,,laundry service,business travel center,pick-up service,,,Bike friendly accommodation",Parking Space:Car 0、Motorcycle 0、Truck 0,35,2240,8980,0,yuhaohotel.hsinchu@gmail.com,70,0,,,0
E4_A15010000H_016777,After the Court Chiaohsi,礁溪後苑,Bed and Breakfast in Yilan County,,"No.111-12, Qiwulan Rd., Jiaoxi Township, Yilan County 262, Taiwan (R.O.C.)",262,Yilan County,Jiaoxi Township,886-988-973338,,A15010000H,,,,,,,,121.786321,24.808829,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,4200,5600,0,a19741229@gmail.com,12,0,,,0
E4_A15010000H_016782,Clouds B&B,花蓮雲朵朵民宿,Homestay located in Hualien,,"No.169, Nanhai 8th St., Ji’an Township, Hualien County 973, Taiwan (R.O.C.)",973,Hualien County,Jian Township,886-905-298169,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/230588.jpg?v=20250510,,,,,,121.590185,23.944695,4,,,"meeting room,Internet,Wi-Fi,National travel card,parking lot,senoir room,free self-service laundry,free internet,,,playground,laundry service,guided tou,experience activities,,Bike friendly accommodation",Parking Space:Car 0、Motorcycle 0、Truck 0,5,10000,10000,1,a0905298169@gmail.com,40,0,0,0,0
E4_A15010000H_016783,white wmdmill,白色風車民宿,"White Windmill is a B&B close to downtown and Nanbin Night Market, but closer to the seashore! The sunrise in the morning and the sunset in the evening are both fantastic and attractive. We also offer a special promenade for sea viewing.",,"No.2, Ln. 3, Kangle St., Hualien City, Hualien County 970, Taiwan (R.O.C.)",970,Hualien County,Hualien City,886-3-8343046,886-3-8356182,A15010000H,http://www.hl-white.com.tw/,,,,,,,121.614848,23.973957,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,3,1800,2500,1,j0912092877@yahoo.com.tw,10,0,,,0
E4_A15010000H_016784,Weilan Motel,蔚藍汽車旅館,Hotel located in Changhua County,,"No.10、12、14、16, Ln. 539, Sec. 3, Jinma Rd., Changhua City, Changhua County 500, Taiwan (R.O.C.)",500,Changhua County,Changhua City,886-4-7636668,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/258992.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/258990.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/258989.jpg?v=20250510,,120.530372,24.07816,3,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,26,1680,3800,0,,41,0,,,0
E4_A15010000H_016785,Taigu Chao Homestay,太古巢民宿,Bed and Breakfast in Taitung County,,"No.40-5, Ganjulin, Donghe Township, Taitung County 959, Taiwan (R.O.C.)",959,Taitung County,Donghe Township,886-89-892359,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/28097.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/35797.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/38603.jpg?v=20250510,,121.286895,23.004343,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,4,2500,4000,0,t89101127@gmail.com,14,0,,,0
E4_A15010000H_016787,J.T.world,趣旅行民宿,Bed and Breakfast in Hualien County,,"No.35, Guomin 9th St., Hualien City, Hualien County 970, Taiwan (R.O.C.)",970,Hualien County,Hualien City,886-961-199334,,A15010000H,,,,,,,,121.605604,23.994604,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,3600,4800,1,jianting0206@gmail.com,18,0,0,0,0
E4_A15010000H_016788,Rock House,岩石休閒民宿,"Welcome to Rock-Home B&B. Once you see Rock-Home B&B, located in the mountain wilderness, please slow down your steps and enjoy the magnificent views of the river valley, cliffs and beautiful mountains. For a moment, you will forget the madness of the city and embrace nature. Quietly enjoy the scenery, take in the fresh air and allow your heart and soul to relax completely. Get recharged and take your renewed energy back home. We welome you to come to Rock-Home B&B and join with us to explore nature and enjoy life.",,"No.7-2, Kaixin Ln., Xinyi Township, Nantou County 556, Taiwan (R.O.C.)",556,Nantou County,Xinyi Township,886-49-2741100,,A15010000H,http://www.rock-home.com.tw/,https://taiwan.taiwanstay.net.tw/twpic/749.JPG?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/5817.JPG?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/22933.JPG?v=20250510,,120.940786,23.792609,4,,Suite8000;Other12000;Suite8000;Double4000;,"parking lot,restaurant,Internet,,,bicycle rental,experience activities,",Parking Space:Car 0、Motorcycle 0、Truck 0,4,4000,12000,1,rockabcd@hotmail.com,16,0,,,0
E4_A15010000H_016789,Muybella,慕貝拉民宿,Homestay located in Chiayi,,"No.12, Zhongzheng Rd., Meishan Township, Chiayi County 603, Taiwan (R.O.C.)",603,Chiayi County,Meishan Township,886-905-991272,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/43404.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/52257.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/2595.jpg?v=20250510,,120.559966,23.582443,4,,,"Wi-Fi,National travel card,free self-service laundry,,,,,Bike friendly accommodation",Parking Space:Car 0、Motorcycle 0、Truck 0,4,6000,9000,1,mchsu888@gmail.com,12,0,0,0,0
E4_A15010000H_016791,Zhufeng Homestay,築楓民宿,Bed and Breakfast in Yilan County,,"No.10, Aly. 51, Ln. 291, Sec. 2, Qinhe Rd., Wujie Township, Yilan County 268, Taiwan (R.O.C.)",268,Yilan County,Wujie Township,886-987-313857,,A15010000H,,,,,,,,121.802845,24.671413,4,,,,Parking Space:Car 6、Motorcycle 0、Truck 0,5,2200,5500,0,a0987871766@gmail.com,18,0,,,6
E4_A15010000H_016795,HOTEL DEL LAGO Sun Moon Lake,大淶閣飯店,"Hotel Del Lago” conveniently located right at the center of the commercial area of the Sun Moon Lake， with easy traffic and wide range of shops for shopping pleasure; From the back yard, the Shueishe Pier was nearby 50 meters away, 2 hiking trails on its left & right side for a short walk along the lakeshore。 And it is the only hotel , the most ideal location, that provides horizontal 180 degrees wide scope, not only from the lobby through the huge transparent mirrors, also from the balconies of all rooms facing the lake on all floors, possibly to appreciate the natural sceneries and natural wonders that change its shapes capriciously from dawn to sunset， the objects and the aboriginal village on and down the mountains along the history.All rooms are provided with 32”LCD TV with modern conveniences.  From the lakeview rooms, the natural attraction, moving objects on the lake, all come to your eyes, no need but just stay inside the room.",,"No.101, Zhongshan Rd., Yuchi Township, Nantou County 555, Taiwan (R.O.C.)",555,Nantou County,Yuchi Township,886-49-2856688,886-49-2856776,A15010000H,http://www.dellago.com.tw/,https://taiwan.taiwanstay.net.tw/twpic/3557.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/18694.JPG?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/23515.jpg?v=20250510,,120.912175,23.865415,3,,Double12000;Double7500;Double9600;Double8200;Suite(Assessible room)0;,"restaurant,meeting room,banquet,Internet,Wi-Fi,National travel card,Assessible room,,,,business travel center,bicycle rental,,,Bike friendly accommodation",Parking Space:Car 0、Motorcycle 0、Truck 0,88,9800,20800,0,rv@dellago.com.tw,312,0,,,0
E4_A15010000H_016796,Muguang II,沐光二館,Homestay located in Lienchiang,,"No.134 Jinsha Vil., Nangan Township, Lienchiang County 209, Taiwan (R.O.C.)",209,Hsinchu City,E. District,886-958-810994,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/269111.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/269113.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/269112.jpg?v=20250510,,120.988108,24.778289,4,,,Bike friendly accommodation,Parking Space:Car 0、Motorcycle 0、Truck 0,3,4000,6000,0,mulight.mulight@gmail.com,8,0,0,0,0
E4_A15010000H_016797,Yi-Dao B&B,伊島民宿,Bed and Breakfast in Hualien County,,"No.619, Zhongshan Rd., Hualien City, Hualien County 970, Taiwan (R.O.C.)",970,Hualien County,Hualien City,886-919-355630,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/13009.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/21385.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/27475.jpg?v=20250510,,121.599893,23.989091,4,,,"Wi-Fi,National travel card,,,pick-up service,",Parking Space:Car 0、Motorcycle 0、Truck 0,5,3500,5000,0,,11,0,0,0,0
E4_A15010000H_016801,Lanyang Star,蘭陽星空,Bed and Breakfast in Yilan County,,"No.56-2, Shuiyuan 1st Rd., Yuanshan Township, Yilan County 264, Taiwan (R.O.C.)",264,Yilan County,Yuanshan Township,886-3-9226088,886-3-9226346,A15010000H,,,,,,,,121.703565,24.712448,4,,,,Parking Space:Car 2、Motorcycle 4、Truck 0,5,12000,12000,0,yen.shih99@gmail.com,20,0,0,0,6
E4_A15010000H_016802,R&H  B&B,日和民宿,Homestay located in Pingtung,,"No. 85, Sing-an  2nd St., Donggang Township, Pingtung County 928, Taiwan (R.O.C.)",928,Pingtung County,Donggang Township,886-931-123172,,A15010000H,,,,,,,,120.467976,22.479085,4,,,"Wi-Fi,,,,",Parking Space:Car 0、Motorcycle 0、Truck 0,2,2688,2688,0,,4,0,0,0,0
E4_A15010000H_016806,Wujie Sea of Clouds B&B,武界雲海民宿,"Wujie Tribe is the most northern tribe of the Bunun, one of the fourteen officially recognized Taiwanese Aboriginal Tribes. It is located 700 to 1600 meters above sea level in Fajhih Village, Ren&#39;&#39;ai Township, Nantou County. Since it is high in altitude, clouds sometimes cover the village in early morning. Hence, it is also called &#34;the home of clouds.&#34;Located in Wujie Tribe, Wujie Sea of Clouds B&B is a newly opened guesthouse, offering travelers a cozy and homely atmosphere. Each guestroom is well-furnished with high-quality pocket spring mattress. Aside from the interior design, Wujie Sea of Clouds B&B provides guided tours; travelers can appreciate magnificent sea of clouds in the early morning and enjoy a twinkling night sky. Historical spots, including Chubean Relics, Siyuan Diaoqiao, Wujie Dam and Momonaer Waterfall are recommended. To explore the historical trail and experience eco-tourism, enjoying the view of A Thread of Sky and collecting Dragon Bone Stone are included in schedule. Furthermore, witness thousand-year-old stalactites, peculiar geology and the catchment channel of Sun Moon Lake (cost US$300 million).In the meantime, Wujie Sea of Clouds B&B provides breakfast, aboriginal cuisine and BBQ area. Travelers can totally loosen up while staying here.",,"No.3-2, Wu&#39;&#39;an Rd., Fajhih Village, Ren&#39;&#39;ai Township, Nantou County 546, Taiwan (R.O",546,Nantou County,Renai Township,886-49-2977180,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/189136.jpg?v=20250510,,,,,,121.046326,23.90837,4,,Other2500;Double1800;Other2000;,"restaurant,Internet,parking lot,,,,guided tou,experience activities,,",Parking Space:Car 0、Motorcycle 0、Truck 0,3,2000,2000,0,grcabc125438@gmail.com,6,0,,,0
E4_A15010000H_016807,huei jia bei bao ke jhan homestay,回家背包客棧民宿,Bed and Breakfast in Penghu County,,"No.60, Jianshan, Huxi Township, Penghu County 885, Taiwan (R.O.C.)",885,Penghu County,Huxi Township,886-6-9920830,,A15010000H,,,,,,,,119.663853,23.568936,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,2000,2800,0,gohome1210@gmail.com,15,0,,,0
E4_A15010000H_016811,The  Lalu  Sun  Moon  Lake,涵碧樓大飯店,"If there is a name that can stir your emotions, it is The Lalu(Han Bi Lo in Chinese), even if each word in the name costs a hundred million dollars. In 1901, Mr. Ito built a small wooden cabin on the Lalu Peninsula for vacation use and called it “TheFor hundreds of years, with strict entrance control, only senior governmental official, generals, prime ministers, and emperors are allowed into The Lalu. Therefore, a myth is created to this building. However, how did The Lalu  come about?In 1923, the Japanese Crown Prince Hirohito visited Taiwan and appointed The Lalu to be his official residence. He rebuilt the small wooden cabin into a two-story building and added eight guest rooms, including the east and the west wings, dining room, conference room and more. From this time on, The Lalu turned itself from a luxury vacation home into an official government guest house.In 1949, when the Chinese Nationalist Government retreated to Taiwan, The Lalu became President Chiang Kai-Shek’s hostel, used primarily for vacation use and to entertain foreign head of states.In 1998, Mr. Cheng-Yi Lai, chairman of the Shining Group, received a phone call that filled his heart with tremendous excitement and doubt. For the past 30 years, his dream was to build a world class hotel along the shores of Sun Moon Lake. The man that made the phone call indicated to him that The Lalu was for sale.However, buying this historical building was not going to be a simple task. The seller was asking for a sum of NT$ 270 million  and made it clear that it was not negotiable. It took over a year of hard work and negotiation, with the end result closing at the firm asking price of NT$ 270 million. Mr. Lai recalled and said, “Which name is always on people’s mind without ever needing any advertisement? This name has its place and historical value in public’s mind so the name itself is priceless. Even with millions that we spent on it, I think it’s still a bargain.”After 5 years and an investment of NT$ 1.86 billion, using the theory of utmost simplification of Zen style as the architectural design core from our award winning international design team, the renovation of this historical hotel began. It was rebuilt from the original palace style 6 story building, saving only its beams, columns and floor and replacing everything else. The new design divides the building into three separate building (building A, B and C) for different purposes. Building A is the main guest house. Building B is the structure that houses entertainment facilities such as the Spa, gym, Jacuzzi and Members Clubhouse. Building C includes the Villa area, conference facility, Library and parking lot. On March 3, 2002, The Lalu reopened to the public with its new design and resort style .",5,"No.142, Zhongxing Rd., Shueishe Village, Yuchi Township, Nantou County 555, Taiwan (R.O.C.)",555,Nantou County,Yuchi Township,886-49-2855311,886-49-285-5312,A15010000H,http://www.thelalu.com.tw,https://taiwan.taiwanstay.net.tw/twpic/23629.jpg?v=20250510,,,,,,120.908603,23.862975,1,,Double(Assessible room)15600;Double88400;,,Parking Space:Car 0、Motorcycle 0、Truck 0,96,15600,88400,1,reservations@thelalu.com.tw,192,0,,,0
