唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Event_382000000A_003201,Event,Zh_tw,2025新北情人節市集 ,本次特別串聯了府中商圈的店家 推出消費抽限量好禮的活動及名額有限的情侶DIY體驗 &amp; 甜蜜互動遊戲。大家趕緊手刀報名，與相愛的人，來府中享受甜蜜浪漫氛圍府中商圈合作店家消費抽好禮▌活動時間：2/17(一)~3/16(日)▌活動辦法：活動期間於合作店家消費，持紙本發票2張，即可至3/15、3/16情人節市集大會服務台抽限量好禮&#128073;合作店家詳細位置地圖報名時間：2/17 中午12點整開放報名活動時間：3/15、3/16 13:00-20:00活動地點：府中廣場甜蜜互動遊戲-默契大考驗於舞台攜手完成指定任務，就有機會抽中浪漫大獎，等你來挑戰！獎項有府中商圈下午茶套餐、浪漫花束每日限量20組(一組2人)&#128073;報名連結情侶DIY體驗親手製作專屬於兩人獨特回憶的禮物浪漫串珠花、自由流體熊每項目限量10組(一組2人)&#128073;報名連結,(02)29603456,,新北市,板橋區,府中廣場,382000000A,新北市政府觀光旅遊局,2025/3/12 下午 03:58:28
Event_382000000A_003203,Event,Zh_tw,蝶衣｜李存仁、汪弘玉陶藝聯展,50年來，李存仁、汪弘玉夫妻相知相守，陶瓷藝術創作已成為日常生活、興趣及工作，在兩人共渡的每一天。從最早期的傳統陶瓷為基礎，慢慢突破，跳出窠臼走向自己的路，階段性走進新古典藝術，直到2000年間開始嘗試多媒材的結合，進而在作品中添加科技媒材，讓陶瓷呈現多面貌、多功能。這次展出包含薄胎作品，也有異媒材結合及其他設計的作品。薄胎瓷系列是一項重要的研發成果，從一開始的彩繪到後來的薄胎雕紋，再進展到鏤空鑲金。薄胎之美，有如蝴蝶的翅膀輕薄美麗，故名&amp;ldquo;蝶衣&amp;rdquo;，作品在視覺上有一種不可承載的輕，企圖在感官、視覺上有不同的效果。展覽時間：2025.2/28(五)~3/30(日)開幕活動：3/5(三) 14:00；古琴彈奏：3/1、8、15、22、29(六)15:00展覽地點：B1陶藝長廊,(02)29603456,,新北市,鶯歌區,文化路200號(新北市立鶯歌陶瓷博物館  B1陶藝長廊),382000000A,新北市政府觀光旅遊局,2025/2/21 上午 07:27:19
Event_382000000A_003206,Event,Zh_tw,做自己的光  Be A Light Unto Yourself｜李潔如陶藝創作個展,【 做自己的光 Be A Light Unto Yourself 李潔如陶藝創作個展】展期｜2025.02.1-03/2開幕｜2025.02/9 14:00活動｜2025 . 02/9 14:00 「手捏療癒小物」地點｜WUWU工坊時間｜週三-週五 14:00-18:00 (預約制)｜週六-週日 11:00-18:00地址｜新北市三重正義南路68巷2號(空軍三重一村),(02)29603456,,新北市,三重區,正義南路68巷2號(空軍三重一村),382000000A,新北市政府觀光旅遊局,2025/2/21 上午 07:57:02
Event_382000000A_003211,Event,Zh_tw,2025中港大排光雕展｜光影中港 神幻秘境,114年度新莊中港大排光雕展於2/26正式開展，連續26天點亮中港河廊。今年以「光影中港 神幻秘境」為主題，由百萬盞炫彩LED燈，再加上四大主題美景，來迎接白色情人節的到來，歡迎大家相約一起至中港大排放閃耍浪漫，共度幸福時光。展期｜2/26 (三) - 3/23 (日)地點｜中港大排中港廣場,(02)29603456,,新北市,新莊區,中港大排中港廣場,382000000A,新北市政府觀光旅遊局,2025/3/19 上午 05:51:42
Event_382000000A_003212,Event,Zh_tw,2025第五屆三峽綠茶季「H’O你有春 」,台灣各地各地不同得特色茶，其中新北三峽以碧螺春聞名，新北市政府農業局與臺北大學合作辦理三峽綠茶季推廣碧螺春，於3月15日、16日國立臺北大學三峽校區心湖旁草坪辦理野餐派對，結合在地特色碧螺春及食農教育體驗，還有特色攤位，民眾可在校園野餐、逛市集，品嚐在地特色好茶日期｜03.15（六）- 03.16（日）時間｜11:00 - 18:00地點｜國立臺北大學三峽校區 社會科學院後方心湖旁草坪,(02)29603456,,新北市,三峽區,國立臺北大學三峽校區 社會科學院後方心湖旁草坪,382000000A,新北市政府觀光旅遊局,2025/2/26 上午 01:37:48
Event_382000000A_003213,Event,Zh_tw,2025雙溪春耕祈福插秧趣,"雙溪區公所訂於114年3月12日(星期三)上午9時，假雙溪區上林市民活動中心(新北市雙溪區內平林60-1號)辦理新北市「2025雙溪春耕祈福插秧趣」活動。活動內容:市政宣導：將本市市民息息相關福利與政策藉由活動設攤，讓與會貴賓更了解政府施政方針及新北市民福利。親子米食DIY：米食料理日新月異，除了創新也是傳承更是食農教育的一環，米食料理專家現場示範，由家長及老師帶領親手製作美味米食，一起動手一起享用。節目表演：結合學校與社區發展協會資源，於稻田前欣賞本區各級學校學子與當地民眾的熱情演出，在大自然優美環境的擁抱中心靈沉澱，洗滌都會塵囂。祈福儀式：對土地的尊重，祭祀燃香願風調雨順五穀豐收，國泰民安，祈求一整年的平安及好運。插秧比賽：插秧比賽分為學校組及社會組。學校組由本區各級學校各推派1組(1位老師帶領2位學生組隊)參賽；社會組由本區各里辦公處推派1名參賽。分別各取冠軍一名(7-11現金禮券1,000元)，亞軍一名(7-11現金禮券500元)，未能得名者獎勵參加獎(7-11現金禮券100元)，豐富活動內容增加趣味性。報名方式:電洽&#120784;&#120786;&#120791;&#120785;-&#120783;&#120783;&#120783;&#120783; (分機&#120784;&#120784;&#120786;)",(02)29603456,,新北市,雙溪區,內平林60-1號,382000000A,新北市政府觀光旅遊局,2025/2/26 上午 09:50:13
Event_382000000A_003214,Event,Zh_tw,2025萬金杜鵑『38花花競走』,｜活動日期：2025年3月8日 星期六    ｜集合地點：萬里觀光公園（涼亭旁）    《請至萬里觀光公園展區服務台報到》      ｜活動時間：    現場報到   13:00&amp;ndash;13:30 （13:30報到截止）    花花競賽   13:30起走，一起出花！    競走時間   13:30&amp;ndash;14:30（逾時不列入計時賽)    頒獎活動   14:30PM &amp;ndash; 15:00PM      ｜報名方式：    線上報名：2月23日10:00起填寫表單 &#128073;報名連結    現場報名：2月28日起至萬里展區服務台（每日13:00&amp;ndash;16:00）     報名截止：3月7日16:00報名截止,(02)29603456,,新北市,萬里區,萬里觀光公園,382000000A,新北市政府觀光旅遊局,2025/2/26 上午 01:46:20
Event_382000000A_003215,Event,Zh_tw,「2025新北市樂壇新星」甄選開始,新北市政府文化局為鼓勵及培育具表演潛力之新星音樂家，提供其一圓表演夢想之舞臺，辦理「2025新北市樂壇新星」甄選活動，遴選本國政府立案之高中職、大專院校學籍之在學青年音樂家，並採分年度辦理不同類別甄選，甄選類別包含西洋古典音樂類演奏及演唱、傳統音樂類以及跨界音樂類，由新北市政府文化局提供場地、行政作業及行銷宣傳，協助新秀辦理音樂會節目，藉此吸引青年藝術家展現才華，累積正式演出經驗。徵選時間｜2/3 (一) - 3/31 (一)&#128073;徵選詳情,(02)29603456,,新北市,萬里區,,382000000A,新北市政府觀光旅遊局,2025/2/26 上午 02:03:23
Event_382000000A_003216,Event,Zh_tw,2025三芝櫻花季文創聯展,▌《蛇福櫻陶》文創聯展匯集5位陶藝家與青農園藝造景，展現柴燒陶藝特色，結合在地農業文化，讓旅人沉浸於三芝的自然與藝術之美。展期內更有藝術家駐館，歡迎與藝術家交流心得，親身體驗陶藝的獨特魅力！展覽地點：三芝興華驛站二層-農業及藝術教育中心（三芝區田心子 1-2 號）展期：2025/2/21(五)-3/22(六)開放時間：10:00-16:00（每週一公休）參展藝術家：許俊翔、洪健源、林育生、李振盛、吳德賢參展青農：黃信輝 (富朵苗圃)▌ 《繁櫻彩陶》文創聯展 ▌由 6 位北海岸藝術家共同展出，結合陶藝與漂木彩繪，訴說大屯山下的藝術人文；館區內亦展示三芝的人文風情、農特產與櫻花季伴手禮，讓藝術與地方產業緊密連結，提供旅人多層次的文化體驗。展覽地點：二號空間&amp;times;三芝故事館（三芝區中山路一段 4 號）展期：2025/2/21(五)-3/22(六)開放時間：12:00-16:00（每週三、四公休）參展藝術家：楊樹森、許俊翔、洪健源、林育生、李振盛、吳德賢,(02)29603456,,新北市,三芝區,田心子1-2號(三芝興華驛站二層-農業及藝術教育中心),382000000A,新北市政府觀光旅遊局,2025/2/26 上午 02:08:22
Event_382000000A_003217,Event,Zh_tw,2025新北市三芝區櫻花季,透過樂活賞櫻與健行活動之辦理，結合低碳旅遊，讓民眾來參加櫻花季賞櫻活動後，除更能深刻能體驗櫻花、認識櫻花，並養成運動的習慣。&#127800;免費導覽活動日期｜3/8 (六) - 3/9 (日)導覽地點｜新北市三芝區三生步道導覽場次｜3/8 14:30-15:303/9 11:00-12:00、14:30-15:30報名時間｜即日起開放報名(免費報名，每場限額25名，額滿為止！)&#128073;報名連結&#127800;拔蘿蔔農事體驗活動日期｜3/8(六) - 3/9(日)活動地點｜新北市三芝區三生步道蘿蔔田場次規劃｜11:30-12:00、13:30-14:00、15:00-15:30活動名額｜每場10人，兩天總共60名，名額有限，額滿截止！活動費用｜免費！報名時間｜2/27(四)上午10:00開放報名！&#128073;報名連結,(02)29603456,,新北市,三芝區,三生步道,382000000A,新北市政府觀光旅遊局,2025/2/26 上午 02:33:02
Event_382000000A_003219,Event,Zh_tw,2025新北蒔花好綻｜金山區賞櫻健行,【活動資訊】活動日期及時間｜114年3月8日(星期六)上午9:20至11:30活動報到地點｜金山區中山溫泉公園健行路線｜中山溫泉公園(起點)&amp;rarr;民生路&amp;rarr;公園路&amp;rarr;獅頭山風景區公廁(折返點)&amp;rarr;中山溫泉公園(終點)【報名資訊】報名日期及時間｜114年3月3日(星期一)上午8:30至17:00報名地點｜新北市金山區公所４樓大會議室參加資格｜自然人，本人出示身分證明文件，如「身分證」、「健保卡」或「戶口名簿」正本（不接受代理報名）報名方式｜符合報名資格者，持相關證件，現場排隊領號碼牌報名，限名額100位額滿為止。,(02)29603456,,新北市,金山區,中山溫泉公園,382000000A,新北市政府觀光旅遊局,2025/2/26 上午 02:32:43
Event_382000000A_003220,Event,Zh_tw,世界露營總會第95屆世界露營大會,一、第95屆世界露營大會將於114年4月25日至5月4日於新北市貢寮區福隆龍門露營度假基地(新北市貢寮區興隆街100號)舉辦，邀請您看見臺灣好和美，讓世界看見臺灣。二、露營活動及會後旅遊活動報名詳情如活動官網。,(02)29603456,,新北市,貢寮區,福隆里興隆街100號,382000000A,新北市政府觀光旅遊局,2025/3/26 下午 03:48:28
Event_382000000A_003229,Event,Zh_tw,2025春遊三鶯,以甕藏春梅為主軸，推出醃脆梅DIY，並搭配音樂演出、兒童劇團表演及文創市集等活動，結合三鶯地區產業共同推廣，鼓勵民眾在春暖花開之際來一場三鶯藝術文化之旅。2025春遊三鶯系列活動｜春日拾音｜兒童劇團、流行音樂、街藝 &amp; 主題市集｜春光漫步｜茶席、咖啡席展演，漫步三鶯，感受春日閒適｜享樂春天｜音樂表演 &amp; 花藝體驗｜文創商品｜小《春語》梅粉款、《梅酒》柚香白茶 &amp; 煙燻鐡觀音風味｜甕藏春梅｜梅醬 DIY醃脆梅DIY &#128073;報名連結活動日期：4 / 3(四) - 4 / 27(日)活動地點：陶博館陶瓷藝術園區風廣場,(02)29603456,,新北市,鶯歌區,新北市立鶯歌陶瓷博物館,382000000A,新北市政府觀光旅遊局,2025/3/18 上午 08:36:23
Event_382000000A_003230,Event,Zh_tw,2025新北春紛節,為提供民眾更舒適的水岸遊憩空間，本府積極建設新北大都會公園，並設置熊猴森樂園，除為共融、全齡化及最具台灣特色教育的樂園，也是市府最具代表性的親子樂園。希冀透過舉辦「新北春紛節」，規劃有主題性的音樂、野餐、市集等其它周邊活動，推廣新北大都會公園及提升園區知名度及使用率。活動日期｜3/22-3/23活動地點｜新北三重大都會公園,(02)29603456,,新北市,三重區,新北大都會公園幸福水漾園區,382000000A,新北市政府觀光旅遊局,2025/3/6 上午 09:55:27
Event_382000000A_003231,Event,Zh_tw,2025 MERRELL健行嘉年華 第17屆台灣IVV健行大會,活動時間：2025年04月19日（星期六）- 20日（星期日）大會會場：新北市新店區新店國民小學（新北市新店區新店路2號）公里數：20Km、10Km、5Km&#128073;報名連結,(02)29603456,,新北市,新店區,新店路2號(新北市新店區新店國民小學),382000000A,新北市政府觀光旅遊局,2025/3/6 上午 10:11:33
Event_382000000A_003232,Event,Zh_tw,「LOVE中．樂府中」府中雙城情人節系列活動｜一府二路散散步,「LOVE中．樂府中」府中雙城情人節系列活動活動名稱：一府二路散散步 Fuzhong Walkman活動日期/時間：2025/3/8-9/18:00 - 20:30活動地點：府中商圈集合地點：接雲寺 (新北市板橋區西門街69號)&#128073;活動詳情與購票連結,(02)29603456,,新北市,板橋區,府中商圈,382000000A,新北市政府觀光旅遊局,2025/3/7 上午 07:10:57
Event_382000000A_003233,Event,Zh_tw,新北祈福列車｜新北神助攻 全線神開通,新北市幅員廣大、文化多元，擁有眾多歷史悠久的廟宇及民俗節慶。新北市政府為了滿足民眾不同的祈福需求，特別規劃了10條祈福廟宇路線，涵蓋情字這條路、富貴發達路、追分成功路、保生健康路及點石成金路等多元主題。無論是期盼學業進步、職場晉升，還是尋求健康幸福、成家立業、早生貴子、甚至是追尋偶像足跡，每位信眾都能依據自身需求找到適合的參拜路線。 此外，為增添參拜的趣味及互動性，新北市政府特別於即日起推出祈福路線集章活動，並設計專屬「祈福列車」供民眾收藏。只要於活動期間內達到集章活動標準，即有機會兌換各路線專屬文創商品。每條路線都有專屬設計的列車車廂，歡迎民眾邀請親友一起共襄盛舉，串起專屬於自己的2025祈福列車！活動期間｜即日起~2025.06.30活動說明｜加入新北祈福列車 官方LINE進入專屬頁面，於活動期間內，至各條祈福路線廟宇打卡（集章）滿指定數量，即可兌換該路線祈福列車文創商品乙只。 （每條祈福路線文創商品名額300名，數量有限，兌換送完為止）&#128073;新北祈福列車 官方LINE,(02)29603456,,新北市,萬里區,,382000000A,新北市政府觀光旅遊局,2025/3/7 上午 10:13:55
